X	Y	Z	Resultado	
-4	6	10	3.18812	
-4	7	-10	3.09647	
-4	7	-9	3.29268	
-4	7	-8	3.50376	
-4	7	-7	3.72781	
-4	7	-6	3.96077	
-4	7	-5	4.19556	
-4	7	-4	4.42133	
-4	7	-3	4.6233	
-4	7	-2	4.78399	
-4	7	-1	4.88612	
-4	7	0	4.917	
-4	7	1	4.8725	
-4	7	2	4.75851	
-4	7	3	4.58888	
-4	7	4	4.38124	
-4	7	5	4.15276	
-4	7	6	3.91755	
-4	7	7	3.68575	
-4	7	8	3.46382	
-4	7	9	3.25536	
-4	7	10	3.06195	
-4	8	-10	2.96361	
-4	8	-9	3.13425	
-4	8	-8	3.31464	
-4	8	-7	3.50241	
-4	8	-6	3.69347	
-4	8	-5	3.88164	
-4	8	-4	4.05834	
-4	8	-3	4.21284	
-4	8	-2	4.33332	
-4	8	-1	4.40878	
-4	8	0	4.43143	
-4	8	1	4.39879	
-4	8	2	4.31439	
-4	8	3	4.18679	
-4	8	4	4.02732	
-4	8	5	3.84773	
-4	8	6	3.65842	
-4	8	7	3.46752	
-4	8	8	3.28082	
-4	8	9	3.10206	
-4	8	10	2.93335	
-4	9	-10	2.83184	
-4	9	-9	2.97959	
-4	9	-8	3.13327	
-4	9	-7	3.29042	
-4	9	-6	3.44732	
-4	9	-5	3.5988	
-4	9	-4	3.73826	
-4	9	-3	3.85795	
-4	9	-2	3.94983	
-4	9	-1	4.00672	
-4	9	0	4.02369	
-4	9	1	3.99922	
-4	9	2	3.93549	
-4	9	3	3.83794	
-4	9	4	3.714	
-4	9	5	3.57176	
-4	9	6	3.4188	
-4	9	7	3.26148	
-4	9	8	3.10469	
-4	9	9	2.95192	
-4	9	10	2.80543	
-4	10	-10	2.70347	
-4	10	-9	2.83112	
-4	10	-8	2.96195	
-4	10	-7	3.09364	
-4	10	-6	3.22295	
-4	10	-5	3.3457	
-4	10	-4	3.45686	
-4	10	-3	3.55084	
-4	10	-2	3.62208	
-4	10	-1	3.66579	
-4	10	0	3.67877	
-4	10	1	3.66004	
-4	10	2	3.61101	
-4	10	3	3.53522	
-4	10	4	3.43766	
-4	10	5	3.32395	
-4	10	6	3.19962	
-4	10	7	3.06957	
-4	10	8	2.93779	
-4	10	9	2.80737	
-4	10	10	2.68048	
-3	-10	-10	2.73902	
-3	-10	-9	2.872	
-3	-10	-8	3.00884	
-3	-10	-7	3.14713	
-3	-10	-6	3.2835	
-3	-10	-5	3.41349	
-3	-10	-4	3.53168	
-3	-10	-3	3.63194	
-3	-10	-2	3.70813	
-3	-10	-1	3.75491	
-3	-10	0	3.76872	
-3	-10	1	3.74845	
-3	-10	2	3.69571	
-3	-10	3	3.6145	
-3	-10	4	3.51036	
-3	-10	5	3.38951	
-3	-10	6	3.25795	
-3	-10	7	3.12096	
-3	-10	8	2.98276	
-3	-10	9	2.84654	
-3	-10	10	2.71452	
-3	-9	-10	2.87396	
-3	-9	-9	3.02874	
-3	-9	-8	3.19054	
-3	-9	-7	3.35689	
-3	-9	-6	3.5239	
-3	-9	-5	3.68608	
-3	-9	-4	3.83621	
-3	-9	-3	3.96571	
-3	-9	-2	4.06549	
-3	-9	-1	4.12737	
-3	-9	0	4.14571	
-3	-9	1	4.11876	
-3	-9	2	4.04909	
-3	-9	3	3.94297	
-3	-9	4	3.80887	
-3	-9	5	3.65587	
-3	-9	6	3.49234	
-3	-9	7	3.32515	
-3	-9	8	3.15948	
-3	-9	9	2.99891	
-3	-9	10	2.84569	
-3	-8	-10	3.01335	
-3	-8	-9	3.19323	
-3	-8	-8	3.3846	
-3	-8	-7	3.58518	
-3	-8	-6	3.79083	
-3	-8	-5	3.99498	
-3	-8	-4	4.18819	
-3	-8	-3	4.35838	
-3	-8	-2	4.49188	
-3	-8	-1	4.57574	
-3	-8	0	4.60074	
-3	-8	1	4.56397	
-3	-8	2	4.46971	
-3	-8	3	4.32816	
-3	-8	4	4.1526	
-3	-8	5	3.95653	
-3	-8	6	3.75157	
-3	-8	7	3.54655	
-3	-8	8	3.34755	
-3	-8	9	3.15831	
-3	-8	10	2.9808	
-3	-7	-10	3.15488	
-3	-7	-9	3.36315	
-3	-7	-8	3.58899	
-3	-7	-7	3.83088	
-3	-7	-6	4.08494	
-3	-7	-5	4.34382	
-3	-7	-4	4.59558	
-3	-7	-3	4.82327	
-3	-7	-2	5.00609	
-3	-7	-1	5.12294	
-3	-7	0	5.15805	
-3	-7	1	5.10635	
-3	-7	2	4.97533	
-3	-7	3	4.78226	
-3	-7	4	4.54855	
-3	-7	5	4.29442	
-3	-7	6	4.03586	
-3	-7	7	3.78381	
-3	-7	8	3.54488	
-3	-7	9	3.32241	
-3	-7	10	3.11758	
-3	-6	-10	3.29526	
-3	-6	-9	3.53479	
-3	-6	-8	3.79986	
-3	-6	-7	4.09058	
-3	-6	-6	4.40438	
-3	-6	-5	4.73407	
-3	-6	-4	5.06548	
-3	-6	-3	5.37541	
-3	-6	-2	5.63198	
-3	-6	-1	5.79985	
-3	-6	0	5.85086	
-3	-6	1	5.77566	
-3	-6	2	5.58804	
-3	-6	3	5.31855	
-3	-6	4	5.00249	
-3	-6	5	4.67019	
-3	-6	6	4.34295	
-3	-6	7	4.03338	
-3	-6	8	3.74761	
-3	-6	9	3.48758	
-3	-6	10	3.25283	
-3	-5	-10	3.43005	
-3	-5	-9	3.70274	
-3	-5	-8	4.01087	
-3	-5	-7	4.35743	
-3	-5	-6	4.74287	
-3	-5	-5	5.16228	
-3	-5	-4	5.6009	
-3	-5	-3	6.02873	
-3	-5	-2	6.39748	
-3	-5	-1	6.64657	
-3	-5	0	6.72345	
-3	-5	1	6.60992	
-3	-5	2	6.33283	
-3	-5	3	5.94842	
-3	-5	4	5.5158	
-3	-5	5	5.07958	
-3	-5	6	4.66632	
-3	-5	7	4.28845	
-3	-5	8	3.94957	
-3	-5	9	3.6486	
-3	-5	10	3.3823	
-3	-4	-10	3.55375	
-3	-4	-9	3.85977	
-3	-4	-8	4.21271	
-3	-4	-7	4.61987	
-3	-4	-6	5.08717	
-3	-4	-5	5.61557	
-3	-4	-4	6.19407	
-3	-4	-3	6.78821	
-3	-4	-2	7.32785	
-3	-4	-1	7.70869	
-3	-4	0	7.82884	
-3	-4	1	7.651	
-3	-4	2	7.23025	
-3	-4	3	6.67345	
-3	-4	4	6.07911	
-3	-4	5	5.50937	
-3	-4	6	4.99297	
-3	-4	7	4.5379	
-3	-4	8	4.14188	
-3	-4	9	3.7986	
-3	-4	10	3.50077	
-3	-3	-10	3.66005	
-3	-3	-9	3.99707	
-3	-3	-8	4.39309	
-3	-3	-7	4.86095	
-3	-3	-6	5.41459	
-3	-3	-5	6.0657	
-3	-3	-4	6.81472	
-3	-3	-3	7.63135	
-3	-3	-2	8.42307	
-3	-3	-1	9.0153	
-3	-3	0	9.20782	
-3	-3	1	8.92188	
-3	-3	2	8.27408	
-3	-3	3	7.46826	
-3	-3	4	6.662	
-3	-3	5	5.93232	
-3	-3	6	5.30143	
-3	-3	7	4.7658	
-3	-3	8	4.31302	
-3	-3	9	3.92933	
-3	-3	10	3.60231	
-3	-2	-10	3.74245	
-3	-2	-9	4.1051	
-3	-2	-8	4.53774	
-3	-2	-7	5.05913	
-3	-2	-6	5.69264	
-3	-2	-5	6.46459	
-3	-2	-4	7.39578	
-3	-2	-3	8.47546	
-3	-2	-2	9.60163	
-3	-2	-1	10.5056	
-3	-2	0	10.8109	
-3	-2	1	10.3557	
-3	-2	2	9.37997	
-3	-2	3	8.25242	
-3	-2	4	7.20137	
-3	-2	5	6.30389	
-3	-2	6	5.56173	
-3	-2	7	4.95229	
-3	-2	8	4.44981	
-3	-2	9	4.03194	
-3	-2	10	3.68089	
-3	-1	-10	3.79516	
-3	-1	-9	4.17497	
-3	-1	-8	4.63265	
-3	-1	-7	5.19168	
-3	-1	-6	5.88351	
-3	-1	-5	6.74835	
-3	-1	-4	7.82977	
-3	-1	-3	9.14784	
-3	-1	-2	10.6144	
-3	-1	-1	11.875	
-3	-1	0	12.3186	
-3	-1	1	11.6571	
-3	-1	2	10.3154	
-3	-1	3	8.86895	
-3	-1	4	7.60059	
-3	-1	5	6.56665	
-3	-1	6	5.73975	
-3	-1	7	5.07673	
-3	-1	8	4.53944	
-3	-1	9	4.09825	
-3	-1	10	3.73114	
-3	0	-10	3.81412	
-3	0	-9	4.20025	
-3	0	-8	4.66727	
-3	0	-7	5.24055	
-3	0	-6	5.95497	
-3	0	-5	6.85691	
-3	0	-4	8.00111	
-3	0	-3	9.42546	
-3	0	-2	11.058	
-3	0	-1	12.512	
-3	0	0	13.0389	
-3	0	1	12.2609	
-3	0	2	10.7244	
-3	0	3	9.12374	
-3	0	4	7.75869	
-3	0	5	6.66764	
-3	0	6	5.80673	
-3	0	7	5.12286	
-3	0	8	4.5723	
-3	0	9	4.12237	
-3	0	10	3.7493	
-3	1	-10	3.79779	
-3	1	-9	4.17848	
-3	1	-8	4.63746	
-3	1	-7	5.19847	
-3	1	-6	5.8935	
-3	1	-5	6.7637	
-3	1	-4	7.85455	
-3	1	-3	9.18973	
-3	1	-2	10.6866	
-3	1	-1	11.9901	
-3	1	0	12.4598	
-3	1	1	11.7759	
-3	1	2	10.3919	
-3	1	3	8.91407	
-3	1	4	7.62745	
-3	1	5	6.58333	
-3	1	6	5.75058	
-3	1	7	5.08408	
-3	1	8	4.54461	
-3	1	9	4.10201	
-3	1	10	3.73395	
-3	2	-10	3.7475	
-3	2	-9	4.11178	
-3	2	-8	4.54679	
-3	2	-7	5.07174	
-3	2	-6	5.7108	
-3	2	-5	6.49165	
-3	2	-4	7.43752	
-3	2	-3	8.54144	
-3	2	-2	9.70495	
-3	2	-1	10.6536	
-3	2	0	10.983	
-3	2	1	10.5079	
-3	2	2	9.48881	
-3	2	3	8.32302	
-3	2	4	7.24638	
-3	2	5	6.33315	
-3	2	6	5.58135	
-3	2	7	4.96589	
-3	2	8	4.45954	
-3	2	9	4.03909	
-3	2	10	3.68628	
-3	3	-10	3.66716	
-3	3	-9	4.00635	
-3	3	-8	4.40545	
-3	3	-7	4.87779	
-3	3	-6	5.4381	
-3	3	-5	6.09927	
-3	3	-4	6.86355	
-3	3	-3	7.70256	
-3	3	-2	8.52387	
-3	3	-1	9.1461	
-3	3	0	9.35327	
-3	3	1	9.05592	
-3	3	2	8.37954	
-3	3	3	7.54386	
-3	3	4	6.71426	
-3	3	5	5.96838	
-3	3	6	5.32669	
-3	3	7	4.78387	
-3	3	8	4.32625	
-3	3	9	3.93923	
-3	3	10	3.60988	
-3	4	-10	3.56245	
-3	4	-9	3.87094	
-3	4	-8	4.22729	
-3	4	-7	4.63921	
-3	4	-6	5.11323	
-3	4	-5	5.65112	
-3	4	-4	6.24275	
-3	4	-3	6.85413	
-3	4	-2	7.41373	
-3	4	-1	7.81242	
-3	4	0	7.9407	
-3	4	1	7.75689	
-3	4	2	7.3195	
-3	4	3	6.74285	
-3	4	4	6.13079	
-3	4	5	5.54726	
-3	4	6	5.0208	
-3	4	7	4.55854	
-3	4	8	4.15742	
-3	4	9	3.81048	
-3	4	10	3.51	
-3	5	-10	3.43986	
-3	5	-9	3.71511	
-3	5	-8	4.02665	
-3	5	-7	4.37778	
-3	5	-6	4.76933	
-3	5	-5	5.19681	
-3	5	-4	5.64572	
-3	5	-3	6.08582	
-3	5	-2	6.4674	
-3	5	-1	6.72698	
-3	5	0	6.80843	
-3	5	1	6.69171	
-3	5	2	6.40503	
-3	5	3	6.00806	
-3	5	4	5.563	
-3	5	5	5.11611	
-3	5	6	4.69438	
-3	5	7	4.31004	
-3	5	8	3.9663	
-3	5	9	3.66169	
-3	5	10	3.39267	
-3	6	-10	3.30572	
-3	6	-9	3.54774	
-3	6	-8	3.816	
-3	6	-7	4.11083	
-3	6	-6	4.42985	
-3	6	-5	4.76602	
-3	6	-4	5.10513	
-3	6	-3	5.42357	
-3	6	-2	5.68838	
-3	6	-1	5.86256	
-3	6	0	5.91625	
-3	6	1	5.83925	
-3	6	2	5.64595	
-3	6	3	5.36851	
-3	6	4	5.04394	
-3	6	5	4.70375	
-3	6	6	4.36978	
-3	6	7	4.05474	
-3	6	8	3.76464	
-3	6	9	3.50123	
-3	6	10	3.26385	
-3	7	-10	3.16562	
-3	7	-9	3.37619	
-3	7	-8	3.6049	
-3	7	-7	3.85032	
-3	7	-6	4.10868	
-3	7	-5	4.37261	
-3	7	-4	4.63004	
-3	7	-3	4.86361	
-3	7	-2	5.05181	
-3	7	-1	5.1726	
-3	7	0	5.20936	
-3	7	1	5.15659	
-3	7	2	5.02206	
-3	7	3	4.82386	
-3	7	4	4.58433	
-3	7	5	4.32447	
-3	7	6	4.06071	
-3	7	7	3.80421	
-3	7	8	3.56158	
-3	7	9	3.33611	
-3	7	10	3.12885	
-3	8	-10	3.02407	
-3	8	-9	3.20602	
-3	8	-8	3.39988	
-3	8	-7	3.60343	
-3	8	-6	3.81254	
-3	8	-5	4.02057	
-3	8	-4	4.21794	
-3	8	-3	4.39224	
-3	8	-2	4.52934	
-3	8	-1	4.61576	
-3	8	0	4.64181	
-3	8	1	4.60437	
-3	8	2	4.50786	
-3	8	3	4.36291	
-3	8	4	4.18333	
-3	8	5	3.98309	
-3	8	6	3.77416	
-3	8	7	3.56559	
-3	8	8	3.36352	
-3	8	9	3.17168	
-3	8	10	2.992	
-3	9	-10	2.88445	
-3	9	-9	3.04105	
-3	9	-8	3.20498	
-3	9	-7	3.37377	
-3	9	-6	3.54353	
-3	9	-5	3.70868	
-3	9	-4	3.86188	
-3	9	-3	3.9943	
-3	9	-2	4.09656	
-3	9	-1	4.16015	
-3	9	0	4.17918	
-3	9	1	4.1518	
-3	9	2	4.08064	
-3	9	3	3.9722	
-3	9	4	3.83527	
-3	9	5	3.67922	
-3	9	6	3.51268	
-3	9	7	3.34268	
-3	9	8	3.17449	
-3	9	9	3.01172	
-3	9	10	2.85661	
-3	10	-10	2.74912	
-3	10	-9	2.88368	
-3	10	-8	3.02231	
-3	10	-7	3.1626	
-3	10	-6	3.30115	
-3	10	-5	3.43344	
-3	10	-4	3.5539	
-3	10	-3	3.65628	
-3	10	-2	3.73421	
-3	10	-1	3.78218	
-3	10	0	3.79646	
-3	10	1	3.77589	
-3	10	2	3.72214	
-3	10	3	3.6393	
-3	10	4	3.53313	
-3	10	5	3.41002	
-3	10	6	3.27617	
-3	10	7	3.13696	
-3	10	8	2.99671	
-3	10	9	2.85865	
-3	10	10	2.725	
-2	-10	-10	2.77283	
-2	-10	-9	2.91106	
-2	-10	-8	3.05384	
-2	-10	-7	3.19875	
-2	-10	-6	3.34226	
-2	-10	-5	3.47968	
-2	-10	-4	3.60515	
-2	-10	-3	3.71202	
-2	-10	-2	3.79349	
-2	-10	-1	3.84363	
-2	-10	0	3.85845	
-2	-10	1	3.83671	
-2	-10	2	3.78022	
-2	-10	3	3.69343	
-2	-10	4	3.58252	
-2	-10	5	3.45432	
-2	-10	6	3.31537	
-2	-10	7	3.17131	
-2	-10	8	3.02662	
-2	-10	9	2.88458	
-2	-10	10	2.74744	
-2	-9	-10	2.91309	
-2	-9	-9	3.07465	
-2	-9	-8	3.24436	
-2	-9	-7	3.41975	
-2	-9	-6	3.59685	
-2	-9	-5	3.76984	
-2	-9	-4	3.93092	
-2	-9	-3	4.07064	
-2	-9	-2	4.17881	
-2	-9	-1	4.24612	
-2	-9	0	4.2661	
-2	-9	1	4.23676	
-2	-9	2	4.16104	
-2	-9	3	4.04611	
-2	-9	4	3.90158	
-2	-9	5	3.7376	
-2	-9	6	3.56335	
-2	-9	7	3.38626	
-2	-9	8	3.21175	
-2	-9	9	3.04349	
-2	-9	10	2.88369	
-2	-8	-10	3.05854	
-2	-8	-9	3.24717	
-2	-8	-8	3.44904	
-2	-8	-7	3.66206	
-2	-8	-6	3.8821	
-2	-8	-5	4.10227	
-2	-8	-4	4.31237	
-2	-8	-3	4.49889	
-2	-8	-2	4.64621	
-2	-8	-1	4.73925	
-2	-8	0	4.76707	
-2	-8	1	4.7262	
-2	-8	2	4.62174	
-2	-8	3	4.46573	
-2	-8	4	4.27362	
-2	-8	5	4.06075	
-2	-8	6	3.84003	
-2	-8	7	3.62099	
-2	-8	8	3.40992	
-2	-8	9	3.21052	
-2	-8	10	3.02456	
-2	-7	-10	3.20685	
-2	-7	-9	3.42634	
-2	-7	-8	3.6661	
-2	-7	-7	3.92511	
-2	-7	-6	4.19982	
-2	-7	-5	4.48279	
-2	-7	-4	4.76118	
-2	-7	-3	5.01589	
-2	-7	-2	5.22256	
-2	-7	-1	5.35572	
-2	-7	0	5.39592	
-2	-7	1	5.33682	
-2	-7	2	5.18773	
-2	-7	3	4.96991	
-2	-7	4	4.70904	
-2	-7	5	4.42867	
-2	-7	6	4.14664	
-2	-7	7	3.87462	
-2	-7	8	3.6192	
-2	-7	9	3.38336	
-2	-7	10	3.16776	
-2	-6	-10	3.35461	
-2	-6	-9	3.60837	
-2	-6	-8	3.89173	
-2	-6	-7	4.2059	
-2	-6	-6	4.54938	
-2	-6	-5	4.91563	
-2	-6	-4	5.28993	
-2	-6	-3	5.6461	
-2	-6	-2	5.94587	
-2	-6	-1	6.14458	
-2	-6	0	6.20542	
-2	-6	1	6.11591	
-2	-6	2	5.89436	
-2	-6	3	5.58049	
-2	-6	4	5.21849	
-2	-6	5	4.84439	
-2	-6	6	4.48192	
-2	-6	7	4.14393	
-2	-6	8	3.83576	
-2	-6	9	3.55827	
-2	-6	10	3.30995	
-2	-5	-10	3.49713	
-2	-5	-9	3.78756	
-2	-5	-8	4.11936	
-2	-5	-7	4.49762	
-2	-5	-6	4.92538	
-2	-5	-5	5.40032	
-2	-5	-4	5.90899	
-2	-5	-3	6.41847	
-2	-5	-2	6.86948	
-2	-5	-1	7.18105	
-2	-5	0	7.27847	
-2	-5	1	7.13502	
-2	-5	2	6.78986	
-2	-5	3	6.32209	
-2	-5	4	5.80959	
-2	-5	5	5.30611	
-2	-5	6	4.84002	
-2	-5	7	4.42205	
-2	-5	8	4.05317	
-2	-5	9	3.72977	
-2	-5	10	3.44665	
-2	-4	-10	3.6285	
-2	-4	-9	3.95611	
-2	-4	-8	4.33892	
-2	-4	-7	4.78793	
-2	-4	-6	5.31433	
-2	-4	-5	5.92595	
-2	-4	-4	6.61874	
-2	-4	-3	7.35991	
-2	-4	-2	8.06366	
-2	-4	-1	8.58054	
-2	-4	0	8.74752	
-2	-4	1	8.50139	
-2	-4	2	7.93454	
-2	-4	3	7.21476	
-2	-4	4	6.47948	
-2	-4	5	5.80193	
-2	-4	6	5.20752	
-2	-4	7	4.6971	
-2	-4	8	4.26182	
-2	-4	9	3.89046	
-2	-4	10	3.57226	
-2	-3	-10	3.74185	
-2	-3	-9	4.10433	
-2	-3	-8	4.53674	
-2	-3	-7	5.05781	
-2	-3	-6	5.6909	
-2	-3	-5	6.46232	
-2	-3	-4	7.39299	
-2	-3	-3	8.47257	
-2	-3	-2	9.60002	
-2	-3	-1	10.5075	
-2	-3	0	10.8161	
-2	-3	1	10.3603	
-2	-3	2	9.38148	
-2	-3	3	8.2517	
-2	-3	4	7.19984	
-2	-3	5	6.30233	
-2	-3	6	5.56039	
-2	-3	7	4.9512	
-2	-3	8	4.44895	
-2	-3	9	4.03126	
-2	-3	10	3.68035	
-2	-2	-10	3.83002	
-2	-2	-9	4.22152	
-2	-2	-8	4.69653	
-2	-2	-7	5.28212	
-2	-2	-6	6.01625	
-2	-2	-5	6.9511	
-2	-2	-4	8.15217	
-2	-2	-3	9.67561	
-2	-2	-2	11.4679	
-2	-2	-1	13.1109	
-2	-2	0	13.7142	
-2	-2	1	12.8186	
-2	-2	2	11.0941	
-2	-2	3	9.34827	
-2	-2	4	7.895	
-2	-2	5	6.75331	
-2	-2	6	5.86294	
-2	-2	7	5.16128	
-2	-2	8	4.59953	
-2	-2	9	4.14228	
-2	-2	10	3.76426	
-2	-1	-10	3.88655	
-2	-1	-9	4.29758	
-2	-1	-8	4.80193	
-2	-1	-7	5.43341	
-2	-1	-6	6.24269	
-2	-1	-5	7.30717	
-2	-1	-4	8.74403	
-2	-1	-3	10.713	
-2	-1	-2	13.321	
-2	-1	-1	16.1048	
-2	-1	0	17.2319	
-2	-1	1	15.5509	
-2	-1	2	12.7363	
-2	-1	3	10.2727	
-2	-1	4	8.42964	
-2	-1	5	7.07922	
-2	-1	6	6.07252	
-2	-1	7	5.30258	
-2	-1	8	4.69869	
-2	-1	9	4.21428	
-2	-1	10	3.81804	
-2	0	-10	3.90691	
-2	0	-9	4.32514	
-2	0	-8	4.84046	
-2	0	-7	5.48939	
-2	0	-6	6.32802	
-2	0	-5	7.44508	
-2	0	-4	8.9835	
-2	0	-3	11.1639	
-2	0	-2	14.2253	
-2	0	-1	17.8082	
-2	0	0	19.3986	
-2	0	1	17.0815	
-2	0	2	13.5278	
-2	0	3	10.6732	
-2	0	4	8.64641	
-2	0	5	7.20603	
-2	0	6	6.15192	
-2	0	7	5.35516	
-2	0	8	4.73514	
-2	0	9	4.2405	
-2	0	10	3.8375	
-2	1	-10	3.88934	
-2	1	-9	4.30135	
-2	1	-8	4.80717	
-2	1	-7	5.44099	
-2	1	-6	6.25422	
-2	1	-5	7.32579	
-2	1	-4	8.77657	
-2	1	-3	10.7757	
-2	1	-2	13.4561	
-2	1	-1	16.4071	
-2	1	0	17.6927	
-2	1	1	15.8687	
-2	1	2	12.8843	
-2	1	3	10.3423	
-2	1	4	8.46577	
-2	1	5	7.09983	
-2	1	6	6.0852	
-2	1	7	5.31087	
-2	1	8	4.70438	
-2	1	9	4.21834	
-2	1	10	3.82103	
-2	2	-10	3.83536	
-2	2	-9	4.22867	
-2	2	-8	4.70637	
-2	2	-7	5.29612	
-2	2	-6	6.03701	
-2	2	-5	6.9834	
-2	2	-4	8.20532	
-2	2	-3	9.76824	
-2	2	-2	11.6353	
-2	2	-1	13.3954	
-2	2	0	14.0766	
-2	2	1	13.1151	
-2	2	2	11.2746	
-2	2	3	9.44979	
-2	2	4	7.9535	
-2	2	5	6.78882	
-2	2	6	5.88567	
-2	2	7	5.17653	
-2	2	8	4.61018	
-2	2	9	4.14999	
-2	2	10	3.76999	
-2	3	-10	3.74936	
-2	3	-9	4.11423	
-2	3	-8	4.55011	
-2	3	-7	5.07636	
-2	3	-6	5.71744	
-2	3	-5	6.50155	
-2	3	-4	7.45281	
-2	3	-3	8.56563	
-2	3	-2	9.7428	
-2	3	-1	10.708	
-2	3	0	11.0478	
-2	3	1	10.5679	
-2	3	2	9.53337	
-2	3	3	8.35229	
-2	3	4	7.26494	
-2	3	5	6.34505	
-2	3	6	5.58923	
-2	3	7	4.97129	
-2	3	8	4.46336	
-2	3	9	4.04188	
-2	3	10	3.68837	
-2	4	-10	3.63766	
-2	4	-9	3.96798	
-2	4	-8	4.35459	
-2	4	-7	4.80903	
-2	4	-6	5.34334	
-2	4	-5	5.96655	
-2	4	-4	6.67622	
-2	4	-3	7.44095	
-2	4	-2	8.17405	
-2	4	-1	8.71911	
-2	4	0	8.89968	
-2	4	1	8.64382	
-2	4	2	8.05055	
-2	4	3	7.30119	
-2	4	4	6.54127	
-2	4	5	5.8457	
-2	4	6	5.23878	
-2	4	7	4.71979	
-2	4	8	4.27863	
-2	4	9	3.90314	
-2	4	10	3.58202	
-2	5	-10	3.50742	
-2	5	-9	3.80063	
-2	5	-8	4.1362	
-2	5	-7	4.51961	
-2	5	-6	4.95442	
-2	5	-5	5.43894	
-2	5	-4	5.96026	
-2	5	-3	6.48546	
-2	5	-2	6.95363	
-2	5	-1	7.2798	
-2	5	0	7.38381	
-2	5	1	7.23591	
-2	5	2	6.8774	
-2	5	3	6.39269	
-2	5	4	5.86408	
-2	5	5	5.34731	
-2	5	6	4.87104	
-2	5	7	4.44553	
-2	5	8	4.07112	
-2	5	9	3.74368	
-2	5	10	3.45757	
-2	6	-10	3.36554	
-2	6	-9	3.62199	
-2	6	-8	3.90886	
-2	6	-7	4.22759	
-2	6	-6	4.57698	
-2	6	-5	4.95073	
-2	6	-4	5.33417	
-2	6	-3	5.7007	
-2	6	-2	6.01077	
-2	6	-1	6.21758	
-2	6	0	6.28194	
-2	6	1	6.19015	
-2	6	2	5.96133	
-2	6	3	5.63747	
-2	6	4	5.26503	
-2	6	5	4.88149	
-2	6	6	4.51116	
-2	6	7	4.16692	
-2	6	8	3.85391	
-2	6	9	3.57269	
-2	6	10	3.3215	
-2	7	-10	3.21804	
-2	7	-9	3.44	
-2	7	-8	3.68287	
-2	7	-7	3.94577	
-2	7	-6	4.22526	
-2	7	-5	4.51395	
-2	7	-4	4.79886	
-2	7	-3	5.06047	
-2	7	-2	5.27356	
-2	7	-1	5.41151	
-2	7	0	5.45373	
-2	7	1	5.39335	
-2	7	2	5.24004	
-2	7	3	5.01608	
-2	7	4	4.74836	
-2	7	5	4.46134	
-2	7	6	4.17339	
-2	7	7	3.89638	
-2	7	8	3.63687	
-2	7	9	3.39774	
-2	7	10	3.17952	
-2	8	-10	3.06966	
-2	8	-9	3.2605	
-2	8	-8	3.46506	
-2	8	-7	3.68131	
-2	8	-6	3.90514	
-2	8	-5	4.12963	
-2	8	-4	4.3444	
-2	8	-3	4.5356	
-2	8	-2	4.68709	
-2	8	-1	4.7831	
-2	8	0	4.81215	
-2	8	1	4.77052	
-2	8	2	4.66346	
-2	8	3	4.50353	
-2	8	4	4.30681	
-2	8	5	4.08924	
-2	8	6	3.8641	
-2	8	7	3.64113	
-2	8	8	3.42671	
-2	8	9	3.22449	
-2	8	10	3.03621	
-2	9	-10	2.92394	
-2	9	-9	3.08743	
-2	9	-8	3.25941	
-2	9	-7	3.43743	
-2	9	-6	3.61752	
-2	9	-5	3.79377	
-2	9	-4	3.95824	
-2	9	-3	4.10121	
-2	9	-2	4.21216	
-2	9	-1	4.28141	
-2	9	0	4.30219	
-2	9	1	4.27236	
-2	9	2	4.19496	
-2	9	3	4.07742	
-2	9	4	3.92973	
-2	9	5	3.76237	
-2	9	6	3.58482	
-2	9	7	3.40467	
-2	9	8	3.22744	
-2	9	9	3.05682	
-2	9	10	2.89501	
-2	10	-10	2.78325	
-2	10	-9	2.92314	
-2	10	-8	3.06782	
-2	10	-7	3.21487	
-2	10	-6	3.36073	
-2	10	-5	3.50062	
-2	10	-4	3.62857	
-2	10	-3	3.73775	
-2	10	-2	3.82114	
-2	10	-1	3.8726	
-2	10	0	3.88795	
-2	10	1	3.86589	
-2	10	2	3.80826	
-2	10	3	3.71969	
-2	10	4	3.60655	
-2	10	5	3.4759	
-2	10	6	3.33446	
-2	10	7	3.18802	
-2	10	8	3.04113	
-2	10	9	2.89713	
-2	10	10	2.75827	
-1	-10	-10	2.79384	
-1	-10	-9	2.9354	
-1	-10	-8	3.08199	
-1	-10	-7	3.23115	
-1	-10	-6	3.37929	
-1	-10	-5	3.52153	
-1	-10	-4	3.65178	
-1	-10	-3	3.76299	
-1	-10	-2	3.84796	
-1	-10	-1	3.90034	
-1	-10	0	3.91583	
-1	-10	1	3.89312	
-1	-10	2	3.83414	
-1	-10	3	3.74366	
-1	-10	4	3.6283	
-1	-10	5	3.4953	
-1	-10	6	3.35154	
-1	-10	7	3.20292	
-1	-10	8	3.05405	
-1	-10	9	2.90829	
-1	-10	10	2.76791	
-1	-9	-10	2.93748	
-1	-9	-9	3.10337	
-1	-9	-8	3.27817	
-1	-9	-7	3.45943	
-1	-9	-6	3.64312	
-1	-9	-5	3.82324	
-1	-9	-4	3.9916	
-1	-9	-3	4.13817	
-1	-9	-2	4.25199	
-1	-9	-1	4.32299	
-1	-9	0	4.3441	
-1	-9	1	4.31313	
-1	-9	2	4.23332	
-1	-9	3	4.11246	
-1	-9	4	3.96095	
-1	-9	5	3.78969	
-1	-9	6	3.60839	
